0.31132057309150696,0.5195515751838684
0.3291540741920471,0.45082202553749084
-23.025999069213867,3.620096206665039
0.30267053842544556,0.6276788115501404
0.5754091739654541,1.190186858177185
-23.093225479125977,3.670555591583252
0.6206061840057373,1.2380578517913818
0.6887181997299194,1.3088477849960327
-23.160905838012695,3.7120320796966553
1.1376512050628662,1.9435019493103027
-4146.5009765625,-4336.017578125
3.17789363861084,3.4115867614746094
0.18910449743270874,1.3622702360153198
-23.19192123413086,3.732316017150879
10.3356294631958,46.55128479003906
10.415291786193848,46.86524200439453
-23.172948837280273,3.73862886428833
10.461414337158203,47.01075744628906
0.17919090390205383,0.5887844562530518
-296.7996826171875,-500.36944580078125
10.50681209564209,47.15361785888672
242588.671875,285431.53125
10.564913749694824,47.405792236328125
-23.181121826171875,3.7520880699157715
-4146.52099609375,-4336.03759765625
10.633074760437012,47.706336975097656
-1383.402099609375,-705.2284545898438
19527.51953125,20011.7421875
3.6033530235290527,3.6565706729888916
10.734938621520996,48.15425491333008
-23.177940368652344,3.7632060050964355
10.530560493469238,47.12030792236328
10.58869743347168,47.370887756347656
-23.177736282348633,3.7754597663879395
-227126.0,-243857.1875
10.65596866607666,47.66643524169922
10.75814437866211,48.11629867553711
-23.1747989654541,3.7875936031341553
0.29527056217193604,0.22767123579978943
-296.8138122558594,-500.3931884765625
-96.7847671508789,-112.67489624023438
-4146.54052734375,-4336.0576171875
10.575088500976562,47.18898391723633
-124.92399597167969,-119.14889526367188
0.14303414523601532,0.539930522441864
10.634639739990234,47.446231842041016
2.922609329223633,3.3997628688812256
-23.175437927246094,3.800902843475342
10.707369804382324,47.7666015625
10.82831859588623,48.306697845458984
242588.6875,285431.5625
-23.17225456237793,3.813955545425415
10.47980785369873,46.593360900878906
10.54056167602539,46.81075668334961
38.731834411621094,31.525569915771484
19527.5390625,20011.76171875
-23.172677993774414,3.828068494796753
-4146.55029296875,-4336.07763671875
10.587120056152344,46.95820236206055
-1383.422119140625,-705.24853515625
-2.5814709663391113,-2.5917210578918457
10.63284683227539,47.101070404052734
-296.81939697265625,-500.4207458496094
10.69129467010498,47.3516845703125
-23.170780181884766,3.842249870300293
3.3458173274993896,3.7052338123321533
